'ID','LotSize (sq ft)','Bedrooms','Bathrooms','Price ($)','YearBuilt','Neighborhood','Latitude','Longitude'
8844,large,3,2.7712115834678714,215441,19xx,Suburbs,34.10936,'?'
8845,large,Three,'?',572270,1948,Suburbs,'?',-118.304934
8846,'?','?','?',433003,1952,Outskirts,33.727967,-118.762371
8847,'?','?',2.5,589505,19xx,Outskirts,33.919443,'?'
8848,8502,'?',1.397168413426678,241050,1940,Downtown,'?','?'
8849,'?','?','?',400026,2010,Uptown,34.185714,'?'
8850,10222,Three,'?',384678,19xx,Suburbs,33.5548,-118.172237
8851,large,'?','?',245074,'?',Midtown,34.001132,'?'
8852,11949,Three,1.9452105543802065,445485,'?',Midtown,34.298128,'?'
8853,8225,'?','?',354420,'?','?','?','?'
8854,large,5,2.5,141861,'?',Outskirts,'?','?'
8855,large,2,2.527515178883676,518232,2011,Outskirts,'?','?'
8856,large,Three,1.0400382892722093,661211,19xx,Uptown,'?','?'
8857,'?',5,3.4846827966165534,721862,19xx,Uptown,'?','?'
8858,10088,Three,2.5,598140,1999,'?',33.96149,-117.889906
8859,'?','?','?',337082,19xx,Outskirts,33.984185,'?'
8860,'?',Three,2.658016055268818,304273,'?','?','?',-117.574817
8861,9683,6,'?',471787,19xx,'?','?',-118.31872
8862,6686,Three,'?',168716,1926,Suburbs,'?','?'
8863,10616,'?','?',770261,19xx,Uptown,'?',-118.448592
8864,'?',Three,'?',716620,19xx,'?',34.346398,'?'
8865,'?','?','?',246192,19xx,'?','?','?'
8866,9637,'?',1.5712606691392828,636047,'?',Suburbs,'?',-118.876919
8867,8680,'?','?',385103,'?',Suburbs,34.045044,'?'
8868,'?','?',2.5,185013,'?',Downtown,'?',-118.980958
8869,'?','?',2.5,422770,19xx,'?',34.053243,'?'
8870,large,1,2.5,266422,19xx,Midtown,'?',-117.881836
8871,large,'?',2.5,307195,'?',Outskirts,34.329308,-118.668132
8872,5285,4,'?',434889,'?','?',34.782495,-117.824648
8873,'?',Three,2.5,232795,'?','?','?','?'
8874,8314,3,1.9167646985020452,650313,'?',Uptown,'?','?'
8875,'?','?',2.5,175853,'?',Midtown,34.538473,'?'
8876,4256,1,2.015417143624339,448409,19xx,Outskirts,'?',-118.516348
8877,7295,5,2.5,101066,19xx,'?',34.729881,'?'
8878,10526,2,3.830329398181229,258294,'?',Outskirts,'?',-118.225263
8879,large,Three,3.0461609533988216,496124,'?','?','?',-117.89483
8880,'?',Three,'?',292902,1954,Uptown,33.526361,'?'
8881,'?','?',2.5,294607,'?',Outskirts,34.589704,'?'
8882,large,4,'?',526034,'?',Downtown,33.700441,-118.689144
8883,10667,'?',3.8401832888478618,396475,19xx,Midtown,34.048243,-118.086994
8884,6953,'?',1.5101082601911482,539348,1963,Downtown,'?','?'
8885,'?',Three,2.5,558673,19xx,'?','?','?'
8886,large,Three,2.4748841303495284,126243,1937,Midtown,'?','?'
8887,'?',5,2.5,235683,'?',Outskirts,34.164685,-117.792042
8888,large,1,'?',702412,19xx,Suburbs,33.621276,-118.758442
8889,'?',Three,'?',524612,19xx,Midtown,34.194222,'?'
8890,large,Three,1.6999445627694012,647624,19xx,Uptown,'?','?'
8891,'?','?',2.5,359012,19xx,Suburbs,34.41442,'?'
8892,large,2,'?',586502,19xx,Downtown,33.751311,'?'
8893,'?',5,1.4598623223816827,720867,1949,Uptown,'?','?'
8894,large,1,2.5,379797,'?',Uptown,'?',-118.320113
8895,'?',2,'?',695683,2000,Suburbs,'?','?'
8896,11991,Three,2.066527808338479,736542,'?',Suburbs,'?','?'
8897,9088,5,2.873898766664675,153442,1998,Downtown,33.781997,'?'
8898,'?','?',3.473355851444771,614038,'?',Suburbs,34.550367,'?'
8899,large,2,3.863047329064016,193128,19xx,Uptown,'?','?'
8900,large,Three,2.5,272306,'?',Midtown,33.524821,-117.73809
8901,9390,'?','?',716037,19xx,'?','?','?'
8902,11582,'?',2.5,504910,1945,Uptown,34.659299,-118.10113
8903,large,5,2.413365801157523,764758,2005,'?',34.227877,-118.379674
8904,'?','?',2.5,379745,1905,'?','?','?'
8905,11524,6,'?',325548,19xx,Midtown,33.731614,'?'
8906,4848,Three,2.9204780885766843,512151,1938,Outskirts,34.355794,'?'
8907,'?',Three,2.5,668493,1932,Midtown,34.361295,-118.291462
8908,large,'?',2.5,427235,1960,Uptown,'?',-118.063039
8909,'?','?',3.3335174017045293,524937,2001,Midtown,'?',-117.664341
8910,10584,'?',2.5,262140,19xx,'?',34.729057,-118.289133
8911,'?',6,2.5,757468,1931,Midtown,'?',-117.998028
8912,'?',Three,'?',653695,1990,Midtown,'?','?'
8913,large,'?',3.3397098537111547,580930,19xx,Suburbs,'?',-117.92934
8914,large,1,1.9063109865660053,314916,'?',Midtown,'?',-117.938518
8915,'?',3,'?',176299,19xx,'?','?',-118.52789
8916,'?',4,1.5531706590805123,215398,1977,Uptown,'?',-118.095219
8917,'?',Three,2.5,496066,19xx,Uptown,'?','?'
8918,large,'?','?',243394,2005,Midtown,33.66166,-117.907857
8919,7284,Three,2.5,746431,19xx,'?','?',-118.319352
8920,8461,6,'?',418246,'?',Downtown,'?',-118.542665
8921,large,Three,1.0626542966326478,472444,1989,Suburbs,'?','?'
8922,large,1,'?',264159,2018,Suburbs,'?','?'
8923,4897,Three,'?',160074,19xx,Suburbs,'?',-118.98772
8924,11889,Three,'?',183460,19xx,Downtown,'?',-118.043565
8925,'?',Three,'?',645489,19xx,'?',34.119891,'?'
8926,'?','?',2.549440042684725,269661,'?',Uptown,34.717453,-118.775241
8927,10907,'?',1.5605158250383113,605518,'?',Midtown,33.785955,-118.446373
8928,8911,Three,2.014598294951785,354423,1966,Uptown,34.266813,-117.552731
8929,large,'?',2.5,309685,19xx,Downtown,'?',-118.755061
8930,'?',Three,2.362961640213226,552319,19xx,'?',33.619451,'?'
8931,'?',Three,1.4712348567227465,403943,1956,Outskirts,'?','?'
8932,11708,Three,2.5,212637,1936,'?',34.725761,-118.654729
8933,large,5,2.2597270963556464,719761,1979,Suburbs,'?','?'
8934,10484,Three,'?',511767,19xx,Midtown,'?',-118.479641
8935,large,Three,'?',512442,19xx,Outskirts,33.806893,'?'
8936,large,Three,'?',476495,'?',Suburbs,'?','?'
8937,large,2,2.5,299936,19xx,Midtown,'?','?'
8938,8158,Three,'?',431568,'?',Outskirts,'?',-117.674249
8939,large,Three,2.4298792264071944,713753,1925,Uptown,'?',-118.423783
8940,large,'?',2.5,323964,2013,Suburbs,'?',-118.998134
8941,6354,'?','?',190251,2010,Outskirts,'?','?'
8942,'?',Three,'?',337848,1995,Downtown,'?',-117.75818
8943,'?','?','?',479909,1995,Downtown,'?',-118.771119
8944,6365,6,3.4910005547068264,256718,'?',Suburbs,34.600822,'?'
8945,'?','?',2.5,671029,19xx,Downtown,34.668745,'?'
8946,large,Three,2.5,236854,'?','?','?',-118.876578
8947,7008,'?',2.5,185896,19xx,Downtown,'?','?'
8948,10601,Three,2.5,254253,'?',Suburbs,34.726251,-117.512162
8949,9658,3,2.5,798382,'?','?','?',-117.591522
8950,'?','?',2.5,287955,1933,Downtown,'?','?'
8951,large,'?',3.553211911670341,135911,'?',Suburbs,'?',-117.760104
8952,'?','?','?',143319,'?','?',34.233872,'?'
8953,'?',Three,2.5,248207,19xx,Midtown,34.16574,-118.393881
8954,10566,1,1.2757017108137383,249138,19xx,'?',33.962379,-118.228165
8955,'?',Three,'?',601819,19xx,Uptown,34.125731,'?'
8956,large,5,1.7420451116128546,634543,19xx,'?','?',-117.756234
8957,large,'?',2.2360586647279166,487696,'?',Suburbs,34.187229,'?'
8958,'?',Three,2.5,457514,1931,'?','?','?'
8959,10028,2,2.5,666343,19xx,'?','?','?'
8960,9783,Three,1.113917933776639,423990,'?','?',33.504292,-118.415113
8961,9056,'?',2.5,527516,'?',Outskirts,34.235652,-118.05233
8962,7863,'?',3.6040934454867553,670576,'?',Outskirts,'?',-118.929973
8963,'?',Three,2.5,477370,'?',Downtown,'?','?'
8964,large,2,'?',402403,2010,'?','?',-117.811336
8965,'?','?',2.9392046152542064,419474,'?',Outskirts,'?','?'
8966,'?',4,'?',457179,19xx,'?','?','?'
8967,large,Three,'?',633517,1984,Downtown,'?',-118.681404
8968,8914,Three,'?',507413,1981,'?',34.243565,'?'
8969,4124,6,2.5,741326,1922,Uptown,'?','?'
8970,8288,'?','?',121447,1984,Midtown,'?','?'
8971,6451,4,2.5,210469,'?','?',33.760768,'?'
8972,7870,4,'?',173840,'?',Uptown,'?','?'
8973,'?',3,'?',403386,1951,Downtown,34.280812,'?'
8974,'?','?',2.5,168894,'?','?','?','?'
8975,5294,Three,3.092804867674789,354798,'?',Midtown,'?','?'
8976,9512,Three,2.5,699116,19xx,Suburbs,'?','?'
8977,'?',2,'?',237405,19xx,Suburbs,'?','?'
8978,large,Three,2.5,595402,1974,Suburbs,34.705438,'?'
8979,11167,Three,'?',463631,'?',Midtown,34.24976,-118.713726
8980,'?',Three,2.5,267678,19xx,Uptown,34.380789,-117.954382
8981,large,'?','?',310994,1955,Suburbs,'?',-118.01451
8982,5152,'?',2.5,458237,'?',Suburbs,'?','?'
8983,'?',5,1.387533830643691,748337,19xx,Midtown,'?',-117.870032
8984,9911,6,2.5,426041,1986,Suburbs,'?',-118.531602
8985,4404,Three,1.9099674328718241,252447,19xx,Outskirts,34.122485,'?'
8986,8761,'?',1.515154605771087,307529,19xx,'?','?',-118.248681
8987,large,'?',2.5,445941,'?',Uptown,33.537085,'?'
8988,10349,Three,'?',549367,2015,'?','?','?'
8989,9690,Three,1.4975029409433165,299519,2022,Uptown,34.317184,'?'
8990,large,'?',2.5,687125,'?','?','?',-118.796575
8991,large,'?','?',292322,'?','?','?',-118.256488
8992,11392,'?','?',237049,19xx,'?','?',-118.343492
8993,7131,5,'?',218408,1963,Suburbs,'?',-118.193347
8994,large,Three,'?',397842,1910,Midtown,'?','?'
8995,'?',3,2.838305395623536,513624,1965,Midtown,33.642582,'?'
8996,large,Three,3.0868335576861443,310671,19xx,Downtown,'?','?'
8997,'?','?',2.5,170794,'?',Suburbs,34.408936,-117.648565
8998,8470,'?','?',717541,1916,Midtown,'?','?'
8999,large,'?','?',702479,1980,'?','?',-117.68599
9000,'?',Three,2.5,428781,19xx,Downtown,'?',-117.893626
9001,6891,2,1.285736320779074,416350,1944,Midtown,34.548629,'?'
9002,11562,2,'?',357304,19xx,Suburbs,'?','?'
9003,large,'?',1.9943242471593492,120793,1989,Suburbs,34.651463,'?'
9004,large,Three,'?',166493,2019,'?',34.444685,-118.76922
9005,9103,'?',1.5873544063599558,133135,'?',Suburbs,'?',-117.804644
9006,8127,Three,2.5,516150,1939,Midtown,'?','?'
9007,8807,'?',3.9599558095219187,205147,1968,Outskirts,'?','?'
9008,'?',4,2.419597537411975,202603,19xx,'?',34.333885,-118.092271
9009,large,Three,1.9731300259500966,101109,2008,Uptown,34.199027,-117.637624
9010,7139,Three,2.640482661202866,193867,'?',Outskirts,'?',-118.144406
9011,8014,1,1.4162041502750013,195856,1924,Downtown,'?',-118.413031
9012,10477,2,1.0998453113341982,294385,2023,Downtown,34.200174,-118.596848
9013,8374,3,1.0807076277639878,318756,'?',Outskirts,'?','?'
9014,large,'?',3.823070484964629,534218,1924,Suburbs,'?',-118.818628
9015,'?','?','?',540816,'?',Outskirts,33.545965,'?'
9016,6094,'?',2.5,566245,19xx,Outskirts,34.780672,'?'
9017,large,1,2.716792670755063,615981,1984,Uptown,34.025428,-118.239142
9018,'?',3,'?',432732,19xx,Outskirts,33.705141,'?'
9019,10511,'?',2.233498750660052,130304,1933,Outskirts,33.683769,-118.792694
9020,large,'?','?',408808,19xx,Midtown,34.562036,'?'
9021,5132,5,3.857188127384749,279205,'?',Suburbs,'?',-118.46967
9022,4629,3,2.9177345869641442,764490,19xx,Downtown,'?','?'
9023,7332,Three,'?',214850,1918,'?',33.879622,-117.821288
9024,'?','?','?',264002,1984,Midtown,'?',-117.500122
9025,'?',Three,1.3612836443362268,219339,19xx,Downtown,'?','?'
9026,'?','?',2.2963185267287365,406485,2013,'?',34.688731,-118.696042
9027,'?','?',1.04183494046761,599896,1919,Outskirts,33.8897,'?'
9028,'?',3,1.4871947630877989,163733,19xx,'?',34.144395,-117.792655
9029,5180,4,3.326537300638564,577967,19xx,Midtown,33.608268,'?'
9030,4431,'?','?',168289,19xx,Uptown,'?',-118.502225
9031,'?',Three,2.5,147965,19xx,Outskirts,33.582765,'?'
9032,'?',Three,2.5,448005,1941,Downtown,'?','?'
9033,large,'?',3.509070280224776,239508,19xx,Suburbs,'?','?'
9034,7327,6,'?',251935,19xx,'?','?','?'
9035,11173,1,2.8670126941565424,487452,19xx,Suburbs,34.564487,'?'
9036,large,Three,2.5,225165,1938,Uptown,'?',-117.58836
9037,large,5,2.5,749544,1997,'?','?',-117.9445
9038,'?',Three,1.2205600468168665,363327,1940,Midtown,34.316004,-118.679785
9039,'?','?',3.5435141673958794,483088,'?','?','?','?'
9040,'?',Three,2.5,126278,'?',Suburbs,'?','?'
9041,5199,4,'?',628413,'?',Uptown,'?','?'
9042,large,Three,2.6867977541370713,100038,19xx,Uptown,'?','?'
9043,'?',Three,2.5,777032,'?',Uptown,'?',-118.247794
9044,10401,6,2.5,594507,'?',Downtown,'?',-117.779238
9045,large,Three,3.053312564810935,346377,19xx,Downtown,'?',-117.92145
9046,6665,'?',3.091788412363848,794082,'?',Uptown,34.298618,-117.97482
9047,'?',Three,2.2727197517098565,120280,1996,Outskirts,'?',-118.541505
9048,'?',5,2.5,162648,1900,'?','?','?'
9049,large,4,'?',582255,'?',Uptown,'?','?'
9050,large,'?',2.5,188386,19xx,Midtown,'?','?'
9051,4906,'?',2.5,238598,1964,Suburbs,34.557343,'?'
9052,'?','?',2.8651490890265583,124268,1996,Uptown,'?','?'
9053,'?','?',2.5,262948,'?',Midtown,34.410602,-118.342409
9054,large,1,2.5,493363,1944,Outskirts,34.707494,-118.173626
9055,large,'?',2.5,312529,'?',Midtown,33.858724,'?'
9056,8385,1,2.152188743737703,667512,19xx,Suburbs,34.721187,-117.790934
9057,large,3,2.5,120157,'?',Midtown,33.583055,'?'
9058,'?','?',1.3236971859611157,663214,19xx,Outskirts,'?',-118.39135
9059,8767,'?','?',376746,1916,Midtown,'?',-118.287281
9060,large,Three,'?',436578,1986,Midtown,'?','?'
9061,'?',4,'?',580589,19xx,Uptown,33.676082,-118.24497
9062,'?',6,2.5,307310,19xx,'?',33.912829,'?'
9063,large,Three,2.861186867817123,472499,'?',Midtown,'?','?'
9064,5784,Three,'?',683738,2006,Midtown,34.495358,'?'
9065,'?',Three,'?',272631,19xx,Uptown,34.740179,-118.880863
9066,6255,'?',2.5,145685,'?','?',34.009139,-118.885749
9067,'?',2,2.5,542224,1932,Uptown,'?',-118.252738
9068,'?',4,2.5,414665,'?',Downtown,34.693608,-117.651961
9069,large,1,'?',418825,1911,'?','?',-118.388752
9070,large,2,'?',510064,2001,Midtown,34.564005,'?'
9071,'?','?',1.3410323972208538,294624,19xx,Suburbs,34.133738,-117.87498
9072,6677,2,2.5,416292,19xx,Outskirts,'?',-118.797826
9073,'?',4,2.5,267837,'?',Downtown,34.448882,'?'
9074,large,'?','?',706454,'?','?',34.117326,-118.687611
9075,large,3,'?',739658,1962,Downtown,34.42688,'?'
9076,large,'?',2.1665586494997098,551426,'?',Midtown,34.488419,'?'
9077,11636,Three,3.1871781273516406,163839,'?',Midtown,34.709413,'?'
9078,large,Three,2.5,452617,1940,Suburbs,33.710398,-118.983107
9079,large,5,1.1222989120331581,129608,'?',Uptown,34.102144,'?'
9080,'?',Three,'?',460510,2023,Suburbs,34.109114,-118.002607
9081,large,5,'?',662865,'?',Downtown,34.295835,'?'
9082,large,3,'?',202325,19xx,'?',33.94035,'?'
9083,'?','?',2.5,627763,'?',Midtown,33.777232,-117.958701
9084,large,'?','?',100035,'?','?','?',-118.225906
9085,'?','?','?',221513,1931,Uptown,'?',-118.522803
9086,11586,'?',2.5,473095,'?',Uptown,'?',-118.075025
9087,'?','?',2.5,628105,'?','?',34.731181,'?'
9088,9944,'?',3.401130650100628,586618,1990,Suburbs,33.535207,'?'
9089,large,6,'?',226202,'?',Downtown,34.521126,-117.751672
9090,'?',3,2.5,761531,2013,Uptown,'?',-117.612014
9091,large,Three,2.5,195275,19xx,Outskirts,'?',-117.777694
9092,8482,Three,3.6626870110808287,216653,19xx,Suburbs,34.225031,'?'
9093,large,Three,'?',221117,2016,Outskirts,'?',-118.412321
9094,7856,5,'?',753930,'?','?',34.460291,'?'
9095,'?','?','?',362858,2021,Suburbs,33.826216,-118.242263
9096,large,'?','?',725346,'?',Outskirts,'?','?'
9097,7143,4,1.5367834378049507,598242,19xx,Uptown,'?','?'
9098,large,'?','?',600427,19xx,Uptown,'?',-118.011633
9099,'?',Three,3.7229159371622487,320155,19xx,Outskirts,'?',-117.705119
9100,8538,'?',2.5,721712,'?',Uptown,33.628523,'?'
9101,11472,Three,2.4948203631461383,543791,'?',Suburbs,'?',-117.623458
9102,9656,1,3.697699843061815,479410,19xx,Suburbs,34.55578,'?'
9103,5982,'?',2.5,487156,'?','?',33.859809,'?'
9104,10064,'?',3.5508686139170385,107067,1947,Midtown,'?','?'
9105,4004,1,2.5,525570,1928,Downtown,33.705134,-118.0485
9106,8182,4,2.5,392461,'?',Uptown,33.55752,'?'
9107,5776,5,2.5,532664,1926,'?','?',-118.727366
9108,6220,5,2.5,245281,19xx,Suburbs,33.923935,'?'
9109,large,3,'?',117235,19xx,Midtown,34.202176,-117.584459
9110,large,'?',2.5,507347,'?',Uptown,'?','?'
9111,'?',6,'?',128064,19xx,Downtown,34.683147,-118.534293
9112,large,Three,1.4239708701119849,683054,1984,Downtown,34.51139,'?'
9113,large,5,2.5,179866,'?',Suburbs,'?',-118.611735
9114,10700,Three,2.5,493444,19xx,Uptown,33.994012,'?'
9115,large,'?',2.5,472200,'?',Midtown,34.416301,-118.13855
9116,large,1,'?',112725,'?',Outskirts,33.686829,-118.471786
9117,5078,'?',2.652804927550105,696197,'?',Suburbs,34.328149,-118.729393
9118,4564,Three,'?',322518,2022,'?',34.044658,'?'
9119,'?',Three,'?',400707,'?',Outskirts,33.545016,-117.837823
9120,large,'?','?',379752,1927,Outskirts,'?','?'
9121,'?','?',1.3334742836199258,568714,'?',Outskirts,34.275713,'?'
9122,large,Three,2.5,397903,'?',Uptown,'?','?'
9123,large,'?',2.5,141850,19xx,Outskirts,'?',-117.636396
9124,large,2,2.799410802025019,710396,1999,Downtown,'?',-118.409339
9125,6470,Three,2.5,112092,19xx,'?',33.794516,'?'
9126,large,'?',1.6492550403239599,607817,'?',Suburbs,'?','?'
9127,'?',Three,'?',497195,1953,Suburbs,34.448749,'?'
9128,large,1,2.5,414135,'?','?',33.957545,'?'
9129,large,Three,2.5,795444,19xx,'?',33.930362,-118.815305
9130,large,3,'?',671566,'?',Suburbs,'?',-118.334101
9131,11770,5,'?',566823,19xx,Downtown,34.454336,-118.511078
9132,large,'?',2.5,302018,'?',Uptown,34.466643,'?'
9133,9866,5,3.446070076193612,197151,1936,Suburbs,33.896734,-118.734449
9134,large,Three,2.5,233581,19xx,'?','?',-118.021875
9135,large,6,2.5,525876,'?',Suburbs,'?',-117.613209
9136,'?',Three,2.5,440969,'?','?','?','?'
9137,large,'?',1.309510908162205,632301,1969,'?','?',-118.621779
9138,large,Three,2.5,739619,19xx,Downtown,34.273936,-118.942743
9139,'?','?',2.5,223089,19xx,Outskirts,'?','?'
9140,4671,'?',2.5,441736,19xx,Midtown,'?',-118.609733
9141,'?',2,'?',111368,19xx,Outskirts,'?',-118.893657
9142,9649,6,1.980474961742378,342007,1939,'?','?','?'
9143,9284,Three,'?',390449,19xx,Midtown,33.557969,-118.954705
9144,'?',4,2.5,327721,'?',Midtown,'?',-118.209799
9145,6732,Three,'?',198925,'?',Uptown,34.088001,-118.978849
9146,5085,Three,'?',689388,'?',Downtown,'?',-117.918711
9147,'?',Three,3.6887650053742598,668961,19xx,Uptown,'?',-118.394171
9148,large,Three,2.421027419481687,171467,19xx,Uptown,34.088529,'?'
9149,'?','?','?',679477,'?',Downtown,34.578818,-118.741338
9150,'?',6,2.5,231393,1997,Suburbs,'?',-118.086243
9151,large,'?','?',650949,19xx,'?',34.415711,-118.118391
9152,'?',5,'?',737532,19xx,Midtown,33.818026,-118.762078
9153,5512,'?','?',653785,19xx,Outskirts,'?',-117.598303
9154,large,2,2.5,180449,19xx,Midtown,34.467889,'?'
9155,'?',Three,'?',678214,19xx,'?','?','?'
9156,large,'?',1.757601713120183,217134,2010,Suburbs,'?',-118.749393
9157,10210,'?',3.752540884155863,327310,2017,'?',34.225254,-118.715726
9158,large,'?',2.0733106772321355,170882,2007,Downtown,33.693891,-118.456762
9159,large,'?',2.5,405015,1994,Midtown,'?',-118.72322
9160,'?',3,3.6911789216783446,507521,19xx,Outskirts,34.257668,-118.281357
9161,large,Three,2.5,234349,1983,Midtown,33.609939,-117.692532
9162,6890,Three,1.7345333744103821,155924,'?',Outskirts,33.571784,-118.624971
9163,'?',Three,'?',700477,1964,'?','?',-117.871382
9164,'?','?','?',360111,1911,Midtown,'?',-117.593501
9165,7137,6,'?',782392,1978,Suburbs,34.700289,-118.649508
9166,'?',1,2.5,284805,'?',Downtown,'?','?'
9167,10668,Three,2.5,702882,'?',Suburbs,33.67387,-118.191847
9168,large,'?','?',732856,19xx,Outskirts,34.363874,'?'
9169,'?',Three,2.0290842686145796,243020,1941,Outskirts,'?','?'
9170,'?','?',2.2026093479446014,488039,'?',Uptown,'?','?'
9171,6025,Three,2.5,448634,2016,Uptown,34.795963,-118.647258
9172,large,4,'?',514166,19xx,Downtown,'?',-117.994068
9173,5739,'?','?',636136,1905,'?',33.671291,-117.883373
9174,4615,Three,'?',166192,19xx,Uptown,'?',-118.064469
9175,'?',Three,3.8770272039790825,714431,'?',Suburbs,34.510798,-118.358679
9176,large,2,2.001327204176639,257182,19xx,'?','?','?'
9177,large,3,2.5,362326,1999,Downtown,'?','?'
9178,'?',3,1.9487511984173158,264393,1971,Suburbs,34.135339,-118.620745
9179,large,4,1.0822535048227313,494321,19xx,Midtown,33.943889,'?'
9180,large,Three,2.5,252485,'?',Uptown,34.241777,'?'
9181,7113,Three,2.5,356162,1981,Uptown,34.183764,'?'
9182,'?','?',2.5,110754,1958,Downtown,34.307454,-117.919418
9183,'?',6,'?',565992,'?','?','?',-118.731762
9184,'?',5,3.29993991990452,432040,19xx,Suburbs,34.772812,-118.368297
9185,9274,Three,3.4886148268187327,121260,'?',Midtown,34.380882,-117.646335
9186,large,'?',1.59618577479786,481953,2015,Suburbs,'?','?'
9187,9091,2,'?',244756,'?','?',34.491489,-118.897686
9188,8383,'?',1.795922233508144,226419,1984,'?','?','?'
9189,'?',2,2.6181218125627774,140594,2015,Downtown,34.215627,-117.797835
9190,'?',Three,'?',567960,19xx,Suburbs,34.051871,-117.826402
9191,'?','?','?',378601,'?',Outskirts,'?','?'
9192,'?',Three,'?',524449,1905,Downtown,34.034639,-118.892922
9193,8253,4,'?',661276,'?',Suburbs,'?',-118.320366
9194,'?',Three,2.8033478412942023,347532,'?',Outskirts,34.446921,-117.88962
9195,10000,'?',2.5,294810,1992,Suburbs,33.616925,-118.554851
9196,large,3,1.4006689819275757,145065,'?',Downtown,33.877037,-117.913349
9197,large,'?',2.5,790494,1900,'?',34.379384,-117.645616
9198,'?','?',2.009761055007873,553277,19xx,Uptown,'?',-118.770961
9199,large,4,1.1338324191511968,424534,19xx,Downtown,33.885663,'?'
9200,large,Three,3.9469133286451648,646996,'?',Suburbs,34.516927,'?'
9201,10977,3,'?',308439,'?',Downtown,34.737471,-117.939589
9202,large,6,'?',242538,19xx,Suburbs,'?',-117.791198
9203,'?','?',2.5,603937,19xx,Downtown,33.58063,-118.278477
9204,10207,1,'?',610173,1962,Suburbs,'?',-118.432126
9205,'?',2,'?',159991,19xx,Outskirts,'?',-118.159094
9206,large,Three,1.5017520699047582,740684,19xx,Outskirts,33.876325,-118.093867
9207,large,Three,1.1082372561614686,773452,19xx,Suburbs,'?','?'
9208,10448,'?',2.5,566097,2008,Uptown,34.343732,-118.0097
9209,'?',6,'?',372825,1904,Suburbs,'?','?'
9210,11511,Three,3.4029129461154817,520443,1978,'?','?','?'
9211,'?','?',2.5,622335,19xx,Uptown,34.274323,'?'
9212,4683,5,2.5,419362,19xx,Uptown,34.379568,-117.924851
9213,'?','?','?',256813,19xx,Outskirts,'?','?'
9214,'?',Three,'?',674253,19xx,Midtown,34.023393,'?'
9215,'?',1,2.0925939542320333,421586,19xx,Midtown,33.540819,'?'
9216,5121,2,2.5,564330,19xx,'?','?',-118.668542
9217,'?',Three,2.5,689904,1954,Outskirts,'?',-118.726994
9218,8943,Three,2.5,602622,19xx,'?','?','?'
9219,large,'?','?',217552,'?',Suburbs,'?','?'
9220,'?','?',2.5,193395,'?',Outskirts,'?','?'
9221,'?',Three,1.1553151628121847,151706,'?',Suburbs,'?','?'
9222,large,Three,'?',215471,2004,Suburbs,33.73661,-117.745812
9223,large,3,'?',571795,19xx,Midtown,'?',-118.086987
9224,'?',Three,2.5,418188,1981,Suburbs,'?',-118.026935
9225,8495,1,2.5,780352,'?',Suburbs,33.573834,'?'
9226,large,'?',1.8555572166020529,526681,'?',Midtown,33.931117,-117.536715
9227,6996,6,2.880519527011783,654560,1975,Downtown,'?','?'
9228,8441,2,2.5,246422,'?',Uptown,34.240226,'?'
9229,large,'?',2.5,509897,1918,Downtown,33.674966,-118.804166
9230,9956,Three,'?',310073,19xx,Midtown,'?','?'
9231,11763,'?',1.2109494482202963,625843,1900,Uptown,'?',-117.630881
9232,large,'?',2.1630603558262145,180455,2007,Outskirts,34.563021,'?'
9233,'?',6,1.600386499391648,382089,19xx,Suburbs,33.537638,'?'
9234,5170,5,'?',446570,19xx,Uptown,'?',-118.796266
9235,'?','?',2.5,237255,2007,Suburbs,34.130764,-118.894947
9236,large,6,'?',442620,'?','?',34.601897,'?'
9237,10602,'?',3.7439098075378,208515,'?',Downtown,33.609591,-118.288156
9238,7196,2,2.5,414735,1941,Uptown,33.505488,'?'
9239,large,'?',2.160706691285646,638267,1936,Midtown,'?',-118.492343
9240,large,'?',3.64224580013259,574051,'?',Midtown,34.230984,'?'
9241,large,Three,2.5,200478,1960,Uptown,'?',-118.409211
9242,large,'?',2.4823009804409693,284574,19xx,Outskirts,33.953092,-117.736577
9243,'?',Three,'?',232726,1982,'?','?','?'
9244,large,'?',1.9171304984883304,447192,'?',Suburbs,'?',-118.599635
9245,7370,'?',2.96518762729487,619985,19xx,Outskirts,33.653297,-118.098811
9246,6980,Three,1.5442203041798916,181823,'?',Midtown,34.608844,-118.08739
9247,large,5,2.5,479385,1979,Suburbs,'?','?'
9248,4804,'?',3.7092326721016544,549475,'?',Midtown,'?',-118.316593
9249,9039,Three,2.4560657250991333,332115,1998,Midtown,'?',-118.087625
9250,10454,6,2.5,525558,2012,'?',33.89106,'?'
9251,'?',5,'?',463951,19xx,Midtown,'?','?'
9252,large,'?',2.5,688417,'?','?','?','?'
9253,large,Three,2.798855313106854,744131,'?',Midtown,34.50964,'?'
9254,'?',Three,2.5,212044,19xx,Suburbs,33.517819,'?'
9255,large,Three,3.6597971816150223,302678,1940,Downtown,34.403492,'?'
9256,'?',3,2.5,758466,19xx,Midtown,'?','?'
9257,large,3,'?',780600,19xx,Outskirts,'?','?'
9258,large,'?',3.211582468070982,575218,'?',Suburbs,'?',-118.697598
9259,8932,6,3.659609206791851,539856,'?',Outskirts,'?','?'
9260,large,2,2.5,149139,'?',Outskirts,'?',-117.800709
9261,'?','?',2.5,346641,'?','?',33.678281,-117.581038
